wiki_db,year,pagetitle,edits,desc_en,desc_ar,desc_de,desc_es,desc_fr,desc_ru,desc_zh,file_name,image_page,image_file,artist,license,licenseurl,daily_edits
zhwiki,2013,終極一班3,4708,TV series from Taiwan,مسلسل تلفزيوني تايواني,taiwanesische Fernsehserie,serie taiwanesa de televisión ,Série télévisée de Taïwan,телесериал из Тайваня,來自台灣的電視劇系列,,,,,,,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_26_8_3_11_8_5_0_0_24_4_5_14_6_2_2_10_3_0_0_2_0_8_6_2_4_0_1_4_4_6_6_0_7_4_5_1_0_3_1_0_0_2_2_2_2_1_1_0_0_0_0_0_0_0_6_14_15_41_17_18_15_12_28_1_0_0_4_0_2_3_17_30_16_12_7_7_3_7_6_4_3_4_7_1_9_12_11_0_2_0_6_3_7_1_5_7_4_3_2_20_6_19_10_17_10_8_3_8_4_5_1_3_3_9_4_1_3_3_0_32_7_7_4_25_5_4_20_4_2_12_14_14_3_9_6_1_9_1_3_4_14_4_12_9_35_64_63_25_10_10_1_4_0_4_65_119_4_23_1_7_24_34_13_18_21_17_14_18_23_17_8_73_23_21_3_61_31_18_17_19_20_4_40_41_9_9_6_32_5_58_44_14_16_19_4_6_63_19_13_14_7_13_13_71_60_23_26_25_14_21_81_50_29_30_22_25_13_26_31_25_12_11_23_7_20_34_36_19_15_2_6_45_18_22_13_17_9_9_21_22_15_7_13_2_14_32_25_16_13_8_8_13_48_45_51_36_10_23_7_49_24_22_11_16_6_25_82_38_20_10_19_15_9_35_49_28_35_32_21_14_110_92_70_33_28_17_14_15_5_14_11_7_9_6_0_2_8_4_0_4_1_1_6_4_0_6_6_3_2_1_1_0_0_0_0_2_7_2_2_4_4_1_2_1_7_1_0
arwiki,2013,قبائل_اليمن,1460,tribes of Yemen,القبائل القاطنة في اليمن,Stämme des Jemen,tribus de Yemen,tribus du Yémen,племена Йемена,也門部落,File:Yemeni_Tribal_Chief.JPG,https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Yemeni_Tribal_Chief.JPG,https://upload.wikimedia.org/wikipedia/ar/8/86/Yemeni_Tribal_Chief.JPG,,,,5_2_0_3_0_0_0_6_2_0_1_0_6_1_1_7_0_0_0_0_2_0_1_0_0_1_0_2_1_2_0_0_2_0_0_0_0_1_4_2_5_10_1_0_1_4_0_0_1_0_0_0_3_1_4_1_0_1_12_12_9_0_0_0_2_0_0_0_2_1_0_0_2_6_8_16_2_5_0_4_1_2_3_1_7_9_2_3_1_5_0_9_6_2_11_4_9_3_8_6_4_3_1_6_4_7_1_1_2_9_7_6_8_0_6_2_2_3_0_0_2_1_9_7_5_0_2_7_3_1_8_5_9_8_9_4_0_2_4_6_10_6_6_6_7_13_8_6_8_16_5_3_2_5_3_5_6_7_7_6_6_1_0_6_0_2_9_5_13_11_4_10_4_6_13_1_6_3_6_5_9_9_8_5_3_5_2_20_6_8_5_9_11_5_8_9_3_7_3_3_6_21_24_29_16_3_4_9_19_12_11_7_7_10_10_15_13_6_15_9_29_21_8_18_3_8_15_5_5_11_7_17_15_2_12_6_2_2_3_8_3_7_10_5_4_1_8_1_1_4_4_4_0_0_0_5_3_8_3_2_3_4_1_0_0_1_0_0_4_0_0_3_2_0_7_6_0_7_13_1_4_1_0_0_0_0_0_1_1_0_8_3_1_0_1_1_5_11_5_2_4_4_2_0_2_0_0_0_0_0_0_0_0_0_0_0_0_0_0_6_1_1_0_0_0_0_0_0_0_0_0_0_0_2_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2_0_0_0_0_0_0_0_0_3_0_0_0_0_0_0_16
dewiki,2013,Ethem_Sarısülük,4418,Turkish activist,ناشط تركي,"türkischer Demonstrant, Opfer unverhältnismäßiger Polizeigewalt",activista turco,activiste turc,турецкий активист,土耳其活動家,File:Ethem_Sarısülük'ün_öldürüldüğü_yer_-_8.7.13.JPG,https://commons.wikimedia.org/wiki/File:Ethem_Sar%C4%B1s%C3%BCl%C3%BCk%27%C3%BCn_%C3%B6ld%C3%BCr%C3%BCld%C3%BC%C4%9F%C3%BC_yer_-_8.7.13.JPG,https://upload.wikimedia.org/wikipedia/commons/4/41/Ethem_Sar%C4%B1s%C3%BCl%C3%BCk%27%C3%BCn_%C3%B6ld%C3%BCr%C3%BCld%C3%BC%C4%9F%C3%BC_yer_-_8.7.13.JPG,OnurT,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_65_305_237_142_95_140_85_75_59_123_92_134_72_43_117_125_110_59_31_71_97_141_59_61_30_53_103_61_91_139_21_26_23_21_54_30_93_36_64_117_26_45_33_41_37_17_35_9_9_28_45_6_16_6_26_41_29_21_24_13_4_2_4_3_29_6_3_2_2_0_1_1_4_6_8_3_3_1_4_5_1_1_0_2_0_2_0_0_0_5_4_0_0_0_1_1_15_5_11_0_1_10_5_1_0_1_11_15_10_0_4_1_4_11_4_4_1_0_3_9_2_10_15_9_5_1_0_3_0_1_0_0_0_2_1_2_0_1_2_4_0_0_0_0_0_0_0_1_7_0_1_0_2_0_0_0_0_2_0_0_0_3_4_1_1_0_0_0_0_21_3_0_34_0_1_0_1_12_4_19_2_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_10_0_0_0_0_0_0_0_0_0_0_0_0
ruwiki,2014,Вооружённый_конфликт_на_востоке_Украины,5740,armed conflict in the Donbass region of Ukraine,نزاع مسلح في منطقة دونباس بأوكرانيا,bewaffneter Konflikt im Osten der Ukraine,"conflicto armado en la región de Donbás, Ucrania",conflit armé dans la région du Donbass en Ukraine,вооруженный конфликт на Донбассе Украины,烏克蘭頓巴斯地區的武裝衝突,File:Карта_боевых_действий_на_Востоке_Украины.svg,https://commons.wikimedia.org/wiki/File:%D0%9A%D0%B0%D1%80%D1%82%D0%B0_%D0%B1%D0%BE%D0%B5%D0%B2%D1%8B%D1%85_%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B9_%D0%BD%D0%B0_%D0%92%D0%BE%D1%81%D1%82%D0%BE%D0%BA%D0%B5_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B.svg,https://upload.wikimedia.org/wikipedia/commons/3/3f/%D0%9A%D0%B0%D1%80%D1%82%D0%B0_%D0%B1%D0%BE%D0%B5%D0%B2%D1%8B%D1%85_%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B9_%D0%BD%D0%B0_%D0%92%D0%BE%D1%81%D1%82%D0%BE%D0%BA%D0%B5_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B.svg,"Marktaff, ZomBear",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_41_14_15_15_5_3_5_2_5_14_10_7_8_3_0_7_5_15_6_14_16_17_6_9_1_5_30_6_58_36_35_54_44_40_32_53_12_11_83_37_19_38_57_18_9_20_41_43_55_45_79_46_40_28_39_29_31_13_62_36_44_17_26_37_25_61_86_40_44_61_38_10_22_15_37_59_42_30_20_52_42_22_16_24_16_17_14_19_19_41_16_23_45_32_13_36_21_36_26_36_30_40_31_46_23_65_33_71_43_35_53_52_146_76_66_75_97_88_59_76_64_74_44_92_59_21_32_43_40_19_65_23_51_47_27_39_45_26_18_3_19_16_1_6_10_13_3_12_23_27_11_11_12_10_13_21_3_4_11_8_17_9_6_17_11_33_27_9_4_10_13_10_8_16_1_4_5_1_1_5_30_15_0_1_0_6_0_4_8_18_12_7_1_4_3_3_3_14_11_1_5_5_3_5_6_5_13_6_3_7_4_5_11_11_3_0_6_6_1_0_4_3_8_9_7_8_15_12_12_1_4_19_3_5_11_9_2_4_3_3_27_22_2_14_0_0_2_0_0
enwiki,2014,Malaysia_Airlines_Flight_370,10055,flight involved in an incident on 8 March 2014,رحلة طيران تعرضت لحادث في 8 مارس 2014,"internationaler Linienflug von Kuala Lumpur nach Peking, bei dem eine Boeing 777 am 8. März 2014 verschwand",vuelo involucrado en un incidente el 8 de marzo de 2014,vol impliqué dans un incident le 8 mars 2014,"рейс, участвовавший в инциденте 8 марта 2014 года",2014 年 3 月 8 日發生事故的航班,File:Boeing_777-200ER_Malaysia_AL_(MAS)_9M-MRO_-_MSN_28420_404_(9272090094).jpg,https://commons.wikimedia.org/wiki/File:Boeing_777-200ER_Malaysia_AL_(MAS)_9M-MRO_-_MSN_28420_404_(9272090094).jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Boeing_777-200ER_Malaysia_AL_%28MAS%29_9M-MRO_-_MSN_28420_404_%289272090094%29.jpg,"Laurent ERRERA from L'Union, France",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1299_791_566_385_442_442_264_449_206_213_209_143_229_156_210_159_340_320_233_155_145_105_90_116_50_79_102_78_132_178_88_39_67_51_56_31_18_39_22_20_27_3_10_4_9_2_15_9_5_5_19_27_8_8_12_15_12_37_29_23_23_19_10_20_15_16_11_6_12_6_13_6_7_14_13_16_0_8_6_9_9_6_19_4_4_3_7_2_21_6_3_3_12_18_7_3_9_3_2_3_11_3_9_2_14_10_1_0_3_3_3_6_4_19_4_5_1_11_4_2_8_7_2_2_5_3_2_5_10_4_7_38_27_37_33_27_15_15_9_4_1_3_7_0_4_6_2_5_6_4_3_6_0_6_1_0_2_3_2_1_1_0_2_1_0_4_0_6_3_4_3_0_4_4_4_10_2_0_1_6_2_0_1_0_1_1_0_0_0_5_0_1_2_0_2_0_4_2_4_0_0_1_4_5_6_0_0_2_2_2_2_3_11_10_14_2_3_5_0_1_3_4_0_1_6_9_0_0_6_22_15_5_4_0_8_7_2_0_0_6_13_2_2_0_3_2_4_0_3_8_1_4_3_0_5_2_2_2_2_1_3_1_3_1_0_4_0_0_1_1_2_0_4_0_1_0_2_2_3_3_2_4_10_0_4_10_2_3_6_0_3_6_0_0_0_21_21_22_7
frwiki,2014,Thénia,2427,human settlement in Algeria,تجمعٌ بشريٌ في الجزائر,Stadt in Algerien,asentamiento humano en Argelia,le peuplement des humains en Algérie,человеческое поселение в Алжире,阿爾及利亞的人類住區,File:Thenia_11092012.jpg,https://commons.wikimedia.org/wiki/File:Thenia_11092012.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Thenia_11092012.jpg,Travail personnel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_5_0_0_0_0_0_3_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2_0_0_0_0_0_0_0_0_2_0_0_0_0_2_0_0_0_6_24_19_38_24_19_10_12_17_22_7_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_7_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_25_0_30_0_61_0_0_40_28_62_42_108_100_66_104_55_90_94_68_33_107_92_95_81_95_64_23_76_61_145_0_74_88_14_33_0_37_4_30_47_15_1_0_19_4_4_0_2_0_0_0_0_0_0_2_0_2_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_2_0_0_0_0_0_0_0_0_0_0_1_3_0_1_2_1_0_0_0_1
eswiki,2014,Transformers:_la_era_de_la_extinción,2873,2014 science fiction film directed by Michael Bay,فيلم خيال علمي في عام 2014، من إخراج مايكل باي,Film von Michael Bay (2014),"película de ciencia ficción de 2014, dirigida por Michael Bay",Film de science-fiction de 2014 réalisé par Michael Bay,2014 научно-фантастический фильм режиссера Майкла Бэя,2014年由邁克爾·貝(Michael Bay)導演的科幻電影,File:Logo_of_Transformers.png,https://commons.wikimedia.org/wiki/File:Logo_of_Transformers.png,https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_Transformers.png,Paramount Pictures/Hasbro,Public domain,,0_0_0_0_0_0_0_0_0_2_4_6_0_0_0_1_1_3_3_0_5_4_1_0_0_20_0_1_0_2_1_16_3_3_2_1_10_14_13_10_0_0_5_4_10_29_16_14_4_21_14_10_6_1_0_0_0_4_3_0_0_0_12_7_5_18_2_18_0_4_14_10_2_8_4_7_9_14_33_9_26_11_7_5_4_12_4_5_12_0_7_7_15_5_0_7_6_4_3_0_7_8_5_8_9_9_6_10_1_3_2_6_1_13_7_4_2_6_6_2_0_7_4_38_18_5_22_7_4_6_0_2_13_13_22_17_24_35_12_4_25_38_81_118_44_48_21_40_19_13_13_0_11_11_20_16_16_20_24_22_16_20_13_35_23_12_19_24_25_20_35_28_23_21_14_26_72_39_37_64_42_41_20_41_15_19_13_16_20_14_6_25_10_9_22_7_5_18_38_3_12_8_3_20_16_17_27_8_13_9_11_7_4_9_9_13_12_7_0_1_4_1_6_1_2_5_0_1_2_2_3_1_0_3_1_12_2_2_3_0_0_0_0_0_2_5_1_1_0_13_6_9_3_1_0_4_0_1_2_2_7_8_9_11_2_11_3_5_0_3_3_3_0_0_0_1_2_0_3_1_0_0_1_3_0_1_0_1_0_0_0_0_0_0_1_0_5_0_0_0_6_2_3_0_0_2_0_0_0_0_1_0_0_0_0_0_0_0_0_2_0_0_0_2_1_1_0_4_3_0_0_0_0_0_0_0_2_0_0_0_0_0_0_2_0_0_0_2_2_0_0_0_0_0_0_0_1_0_1_1_0_0_0_2_1
zhwiki,2014,世間情,9501,Taiwan TV series,مسلسل تلفزيوني تايواني,taiwanesische Fernsehserie,serie taiwanesa de televisión ,Série télévisée taïwanaise,тайваньский телесериал,台灣電視劇系列,File:世間情.jpg,https://zh.wikipedia.org/wiki/File:%E4%B8%96%E9%96%93%E6%83%85.jpg,https://upload.wikimedia.org/wikipedia/zh/b/b7/%E4%B8%96%E9%96%93%E6%83%85.jpg,,合理使用,//zh.wikipedia.org/wiki/File:%E4%B8%96%E9%96%93%E6%83%85.jpg,30_16_16_39_20_11_19_29_24_27_47_12_12_11_19_25_23_23_34_23_30_18_33_33_21_12_23_34_21_15_2_8_7_15_16_16_32_18_8_32_29_4_14_16_7_32_16_23_43_27_13_42_12_20_49_30_36_37_29_31_34_8_30_23_20_22_50_8_25_24_13_42_42_31_7_17_12_18_31_22_17_27_19_37_31_13_49_24_17_18_30_22_26_46_27_26_38_22_24_51_37_21_25_48_32_43_24_23_28_8_24_17_24_16_30_25_12_17_22_30_29_27_53_21_26_9_34_17_26_17_14_26_22_22_20_48_48_20_21_23_22_11_37_24_6_8_7_14_18_16_17_8_13_23_18_23_23_26_18_12_13_10_6_68_33_52_33_12_31_34_29_33_15_16_18_18_14_22_19_7_20_18_17_27_28_20_11_13_3_3_11_13_6_1_10_35_39_41_33_43_12_12_40_40_45_24_24_13_13_13_21_41_13_40_12_20_38_46_44_35_26_22_20_46_58_41_52_34_15_29_37_55_63_59_38_20_34_49_39_25_27_26_10_23_41_28_36_66_22_9_10_35_33_50_69_41_17_23_53_28_38_31_38_0_20_41_25_33_73_34_19_17_28_19_43_42_32_14_23_35_35_46_50_32_28_16_38_32_42_22_23_28_25_24_28_23_32_23_11_32_42_10_25_26_19_23_18_26_13_25_35_27_16_26_30_24_19_27_13_9_15_24_27_27_41_15_12_55_38_32_25_35_26_14_20_29_31_11_33_14_15_29_24_12_29_39_25_25_25_23_38_33_48_21_32_33_50_26_26_21_45_22_14_22_42
arwiki,2014,القوات_المسلحة_المصرية,1302,combined military forces of Egypt,القوات العسكرية المشتركة في مصر,Streitkräfte der Arabischen Republik Ägypten,fuerzas militares combinadas de Egipto,forces militaires combinées d'Egypte,объединенные вооруженные силы Египта,埃及聯合軍事力量,File:Flag_of_the_Army_of_Egypt.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Army_of_Egypt.svg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_the_Army_of_Egypt.svg,F l a n k e r from original Flag of Egypt.svg,Public domain,,0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_2_0_1_1_0_11_31_3_6_0_0_0_0_1_0_0_0_1_0_0_3_4_13_21_6_0_0_6_1_3_1_0_7_0_8_0_1_1_0_1_3_1_0_10_9_0_0_0_0_0_0_12_13_6_4_2_4_2_2_12_15_5_0_0_0_0_3_0_1_0_2_2_0_0_0_0_0_0_1_0_0_7_0_0_0_1_1_0_0_2_5_0_0_0_0_2_2_0_1_2_0_0_1_0_2_0_2_4_0_0_2_0_0_0_0_0_0_0_1_1_0_0_0_7_2_0_1_0_0_3_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2_0_0_0_2_2_0_2_0_0_5_0_0_0_0_0_0_0_2_0_0_0_1_0_0_0_2_0_2_0_5_1_0_3_0_2_0_0_0_0_0_0_0_0_0_0_1_0_2_0_5_0_0_0_0_0_0_0_0_0_0_0_0_0_1_3_4_0_0_0_0_0_0_0_2_0_0_0_0_0_0_0_0_1_0_0_0_0_2_0_0_6_7_3_3_1_0_2_4_0_0_0_0_1_0_0_1_7_1_0_0_0_11_2_1_0_2_3_0_6_0_6_4_1_0_2_0_0_3_0_4_4_10_4_12_19_17_26_7_7_7_0_1_7_0_2_4_12_1_2_12_5_18_7_7_2_14_7_19_1_3_5_2_2_2_1_7_0_0_0_0_1_31_16_4_17_32_73_84_47_30_32_27_80_92_6_20_5_25
dewiki,2014,Krieg_in_der_Ukraine_seit_2014,2498,armed conflict in the Donbass region of Ukraine,نزاع مسلح في منطقة دونباس بأوكرانيا,bewaffneter Konflikt im Osten der Ukraine,"conflicto armado en la región de Donbás, Ucrania",conflit armé dans la région du Donbass en Ukraine,вооруженный конфликт на Донбассе Украины,烏克蘭頓巴斯地區的武裝衝突,File:Donbass_Krieg_2020_Daniel_Presberger.png,https://commons.wikimedia.org/wiki/File:Donbass_Krieg_2020_Daniel_Presberger.png,https://upload.wikimedia.org/wikipedia/commons/0/0e/Donbass_Krieg_2020_Daniel_Presberger.png,Daniel Presberger,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_23_8_16_10_0_0_32_20_10_20_0_2_7_11_8_0_0_0_0_0_0_3_14_6_9_1_4_5_5_4_16_20_40_10_9_4_17_14_17_32_11_4_9_9_11_2_24_12_34_24_20_30_20_6_15_24_21_34_29_19_6_23_13_5_8_14_14_16_2_3_11_7_8_5_8_11_6_11_7_26_4_9_3_5_4_0_4_5_8_13_14_8_1_23_5_11_19_6_26_13_18_2_3_23_9_19_28_14_8_5_20_11_5_6_1_6_1_20_5_20_10_9_3_27_9_16_1_11_14_10_20_8_2_2_5_1_19_13_2_3_5_8_5_6_3_1_0_2_8_5_4_2_17_3_8_6_4_13_12_2_0_0_7_6_9_30_34_35_17_6_25_17_19_24_19_15_22_18_10_5_1_16_6_8_8_8_10_17_11_12_10_21_35_0_2_0_0_0_0_10_0_0_0_0_0_0_0_0_0_0_0_0_0_2_6_7_7_7_10_1_2_5_10_3_3_11_4_5_1_8_1_22_11_11_3_6_1_1_2_2_4_3_6_0_2_0_18_6_0_3_0_4_2_2_1_0_0_0_1_1_1_4_4_3_9_3_4_5_4_14_1_12_3_2_16_8_5_9_5_2_0_5_6_0_0_0_0_2_6_3_1
ruwiki,2015,Список_кораблей_Военно-морского_флота_Российской_Федерации,3034,Wikipedia list article about ships of the Russian Navy,قائمة ويكيبيديا حول سفن البحرية الروسية,Wikipedia-Liste von Schiffen der russischen Marine,artículo de Wikipedia con la lista de naves en la Armada Rusa,Liste des articles sur les navires de la marine russe sur Wikipédia. ,статья-список в Википедии о кораблях ВМФ России,維基百科關於俄羅斯海軍艦艇的列表文章,File:US_Navy_040607-N-1823S-564_he_Russian_Cruiser_Neustrashimyy_(712)_prepares_its_KA-27_Helix_helicopter_for_take_off_during_Baltic_Operations_(BALTOPS)_2004.jpg,https://commons.wikimedia.org/wiki/File:US_Navy_040607-N-1823S-564_he_Russian_Cruiser_Neustrashimyy_(712)_prepares_its_KA-27_Helix_helicopter_for_take_off_during_Baltic_Operations_(BALTOPS)_2004.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/US_Navy_040607-N-1823S-564_he_Russian_Cruiser_Neustrashimyy_%28712%29_prepares_its_KA-27_Helix_helicopter_for_take_off_during_Baltic_Operations_%28BALTOPS%29_2004.jpg,U.S. Navy photo by Photographer's Mate 2nd Class George Sisting,Public domain,,4_3_8_2_5_4_6_5_2_0_1_1_1_0_1_0_1_7_1_3_2_7_1_2_0_0_2_2_3_1_1_3_6_4_1_1_8_1_1_0_1_0_0_6_1_0_4_1_2_3_6_2_0_0_0_0_2_2_3_0_1_0_0_0_0_0_17_37_0_0_5_14_6_5_1_9_9_4_20_0_2_4_5_0_3_2_9_0_4_12_5_0_1_0_0_0_1_5_7_4_0_0_0_2_0_0_2_1_0_1_5_2_4_5_14_1_1_12_3_1_1_0_1_0_1_1_0_42_22_2_5_19_5_19_11_35_11_3_12_7_2_3_18_20_72_29_25_0_24_3_16_10_2_11_13_11_3_2_10_34_65_52_84_12_7_2_7_3_62_22_37_90_48_0_15_4_2_18_41_1_1_3_1_28_22_4_0_3_1_5_1_0_0_0_0_0_7_2_6_38_28_1_0_2_2_0_0_0_22_85_84_13_0_1_3_0_79_19_66_0_4_31_83_4_0_0_18_37_41_1_0_1_0_1_2_12_1_0_0_0_0_0_1_0_6_0_0_2_10_0_0_0_2_1_0_9_3_0_0_0_0_0_0_2_0_2_0_26_1_13_5_0_1_43_27_0_0_0_1_0_0_2_32_18_0_22_22_17_53_1_1_14_11_1_0_46_3_0_11_14_16_4_2_9_0_0_0_0_14_0_1_1_19_10_31_11_38_3_29_6_10_1_1_0_1_0_0_18_20_0_0_36_4_0_0_1_0_2_0_0_2_1_0_0_6_5_0_2_2_1_3_19_8_2_0_2_4_2_4_10_9_15_2_3_1
enwiki,2015,Geospatial_summary_of_the_High_Peaks/Summits_of_the_Juneau_Icefield,7290,geospatial summary of the High Peaks/Summits of the Juneau Icefield,ملخص جغرافي مكاني لأعلى قمم جبل جونو الجليدي,Geoinformationen zu Gipfeln und Erhebungen des Juneau Icefield,sumario geoespacial de los Picos Altos/Cimas de la Capa de Hielo de Juneau,résumé géospatial des High Peaks/Summits du champ de glace Juneau,геопространственная сводка вершин ледникового поля Джуно,朱諾冰原高峰的地理空間摘要,File:Juneau_Icefield.jpg,https://commons.wikimedia.org/wiki/File:Juneau_Icefield.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Juneau_Icefield.jpg,,Public domain,,77_106_71_101_105_110_203_149_69_198_75_68_72_88_152_48_128_120_110_76_81_114_128_219_225_113_147_149_104_157_105_138_59_124_54_147_115_67_61_97_92_144_116_105_128_52_76_52_74_104_66_40_147_75_59_34_89_21_52_36_22_20_90_152_78_34_61_31_105_63_116_115_25_92_62_19_41_36_28_0_7_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
